order,family,genus,species,model,GHMI_estimate,GHMI_se,GHMI_tval,GHMI_pval,adj_r2,dev_exp,dev_exp_diff_comp_null,sample_size,model_weight_comp_null,spatial_pval,delta_AIC
Lepidoptera,Lycaenidae,Calycopis,Calycopis cecrops,onset,75.43798731922209,67.92368573788785,1.1106285900080766,0.2793046272163512,0.16960875199939085,0.33043501006667797,0.026141792070028202,27,0.2500281206968128,0.33517144847733443,2.196924634482457
Lepidoptera,Lycaenidae,Calycopis,Calycopis cecrops,offset,57.96064792855345,28.119512279184054,2.061225221586073,0.05076213090811582,0.05702669895363399,0.16583319899876636,0.15408951635922932,27,0.6832998351110817,0.3112512163548754,0
Coleoptera,Elateridae,Alaus,Alaus oculatus,duration,-0.7819295736941029,58.47336542466832,-0.013372405846923051,0.989451211385244,-0.06743268805701064,0.060662972781302914,6.5166257494087e-6,26,0.17546229920356188,0.648305865590439,3.0947973322516873
Coleoptera,Elateridae,Alaus,Alaus oculatus,onset,-26.19778775054917,39.80619127776713,-0.6581334940522524,0.5172808126525577,0.0353816693414396,0.1511441642866988,0.016716300101395992,26,0.21510704015276716,0.6281054068636556,2.5888231723817796
Coleoptera,Elateridae,Alaus,Alaus oculatus,offset,-26.979808464448755,38.11927544562267,-0.7077733810270235,0.4865172956919006,-0.10147413353125323,0.03070698946977483,0.022071275286121732,26,0.22183038163983074,0.886993357975744,2.510062951402375
Lepidoptera,Hesperiidae,Lerema,Lerema accius,duration,-87.83320792600458,45.37530557915282,-1.9357050449564037,0.07102944226621356,0.6369191812124897,0.7708216452486583,-0.014016082512336214,26,0.950560813235711,0.006592191931057645,0
Lepidoptera,Hesperiidae,Lerema,Lerema accius,onset,94.43878899912735,48.12378632967996,1.962413937094617,0.06908632969094786,0.6765339831930123,0.8113259627821131,0.008242138886017547,26,0.4452290646144267,0.005448155761793139,0.4399327956918455
Lepidoptera,Hesperiidae,Lerema,Lerema accius,offset,4.762823936681246,18.445909260930446,0.2582048881032499,0.7986489659126227,-0.11451602372818503,0.019231338853603053,0.002970170028100131,26,0.18120280416677081,0.8781224538712747,3.0164391200614205
Lepidoptera,Papilionidae,Protographium,Protographium marcellus,duration,-42.57958177313564,28.239696982880425,-1.507791737246628,0.14796040701374427,0.5539218464574218,0.6589775374079356,0.03782496634079402,26,0.3620289479265426,0.0035157530735323572,1.1331374682265505
Lepidoptera,Papilionidae,Protographium,Protographium marcellus,onset,80.60929774441509,27.44002974586418,2.9376534388256155,0.007831784907454531,0.552682046485756,0.6220651840123251,-0.13825145050346144,26,0.9999856585173319,9.379194436939242e-4,0
Lepidoptera,Papilionidae,Protographium,Protographium marcellus,offset,34.74689925907729,37.8685762282263,0.9175655046987958,0.36993932000877106,0.4732951319529205,0.584778667436301,-0.028512983865906172,26,0.43737191817361926,0.049420427835009495,0.5036698094161238
Lepidoptera,Hesperiidae,Urbanus,Urbanus proteus,duration,0.06272782468259176,24.090882996112047,0.002603799316642533,0.9979543089780596,0.5476119624724913,0.7072539276161496,0.40902789360317493,26,6.22857720073323e-6,0.02014120388794577,23.97271280269041
Lepidoptera,Hesperiidae,Urbanus,Urbanus proteus,onset,-27.760159556990107,27.645008585734757,-1.0041653440221672,0.33280511352871633,0.6815574727997626,0.8264990401059159,0.03962467291888738,26,0.007015438949564515,0.005653260547684724,9.905203663095563
Lepidoptera,Hesperiidae,Urbanus,Urbanus proteus,offset,-18.771979625203567,16.034214980735857,-1.1707451626261074,0.2542268504676358,-0.06740990057712382,0.06068219859743374,0.05852100572293595,26,0.3182321622955943,0.9545580800182378,1.5238159988915356
Coleoptera,Cerambycidae,Tetraopes,Tetraopes tetrophthalmus,duration,4.346116144328255,18.22336736061723,0.23849138626929656,0.8167523566481304,0.8645859508182501,0.9483409964953977,-7.030372563416876e-4,25,4.695666590079297e-5,7.909618920934891e-4,19.932476851803983
Coleoptera,Cerambycidae,Tetraopes,Tetraopes tetrophthalmus,onset,-32.094579404587584,13.076802012659952,-2.454314087918138,0.03465192284404075,0.885784051758342,0.9537510722006669,0.018618225861775195,25,0.7623589648005533,2.9858195188359193e-4,0
Coleoptera,Cerambycidae,Tetraopes,Tetraopes tetrophthalmus,offset,-25.939621036330276,10.834883503381064,-2.3940839814508132,0.02627803829643534,0.3677856305417543,0.4577911558205718,0.17421378927217696,25,0.6366411928843865,0.015449115227346544,0
Coleoptera,Cantharidae,Chauliognathus,Chauliognathus pensylvanicus,duration,-11.202712635622325,22.450800090791518,-0.4989894609687991,0.6235150574121745,0.02428806685314011,0.15735963829204735,-0.005912977157728233,23,0.24476428289930907,0.1984503790155075,2.253468543596881
Coleoptera,Cantharidae,Chauliognathus,Chauliognathus pensylvanicus,onset,11.947136875817286,14.697761409623645,0.8128541852635236,0.4263706232305292,0.06423768002769004,0.19186515495357115,0.028134772321488394,23,0.22067505249423947,0.15538044179648125,2.5234736485232645
Coleoptera,Cantharidae,Chauliognathus,Chauliognathus pensylvanicus,offset,12.925868761360253,13.945083776027078,0.9269122343733099,0.3680987783893831,0.3251251049927776,0.5217086932017903,0.0682391084445319,23,0.05728935971476804,0.18980127402339358,5.6012889464507225
Lepidoptera,Erebidae,Cisseps,Cisseps fulvicollis,duration,90.95217440725477,66.58073703478335,1.366043370167849,0.18972593806349783,0.02408881977628574,0.1704840048407496,0.09106037143784543,21,0.34150185456413246,0.7378534057503039,1.3132171903903043
Lepidoptera,Erebidae,Cisseps,Cisseps fulvicollis,onset,-86.34215211092658,75.72860192684541,-1.1401524643797591,0.2700327532380894,0.01871315064846002,0.16593110448316323,0.06342529922840008,21,0.27507182664834745,0.605984915379844,1.9380806546651002
Lepidoptera,Erebidae,Cisseps,Cisseps fulvicollis,offset,14.085556016594015,42.104260108643835,0.33453992494460927,0.7424294911523057,0.10133480115773474,0.2993167925930679,0.007957884557212525,21,0.09750552580950175,0.3869515900375942,4.450507032081191
Lepidoptera,Sphingidae,Darapsa,Darapsa myron,duration,-0.14925764181178652,41.222254356329536,-0.003620802504433349,0.9971531754144936,0.27705382566515657,0.38551217924107856,-3.955588580406566e-6,21,0.1480521140208794,0.01603109719369472,3.4999220494417784
Lepidoptera,Sphingidae,Darapsa,Darapsa myron,onset,9.364954683965104,41.885046109854414,0.22358706874532447,0.8259907438184242,0.38249316998108884,0.5200940383391776,0.0018422008575641469,21,0.10916745149145876,0.0410611531062417,4.1985470352278185
Lepidoptera,Sphingidae,Darapsa,Darapsa myron,offset,10.850931147154494,20.74893860687801,0.5229631911657181,0.6080021940294796,0.06736332226697139,0.23617880200936728,0.006573117828221231,21,0.16252774664668415,0.7740434927054698,3.2790787940742234
Hymenoptera,Eumenidae,Polistes,Polistes fuscatus,duration,52.956489126375324,65.28927031942834,0.811105544100665,0.4320262520793774,0.3052592798708784,0.5522053018728559,0.14570761698447887,21,0.001359209529583907,0.31929288730325334,13.198983684734372
Hymenoptera,Eumenidae,Polistes,Polistes fuscatus,onset,-16.33217648528959,58.97341370765743,-0.27694134455657143,0.7884819569579415,0.7396282398196348,0.890029904036532,-0.01580948031850027,21,2.954888026689888e-4,0.016731666536312695,16.253168164394253
Hymenoptera,Eumenidae,Polistes,Polistes fuscatus,offset,9.178043836831051,37.25563725584641,0.24635315653849862,0.8083589344981778,0.10873974151940446,0.24244178357820834,0.0027190036481845037,21,0.15276045390022694,0.09481810652444145,3.426224876207698
Hymenoptera,Scoliidae,Scolia,Scolia dubia,duration,25.26813234614518,35.340320467451114,0.7149944316271114,0.4858925686296409,0.26077695926686184,0.46052105731341964,-0.5155278891600469,21,1,0.23323290870472713,0
Hymenoptera,Scoliidae,Scolia,Scolia dubia,onset,6.419818794574677,18.928281010288007,0.3391654419693654,0.7395616204284199,0.3724396196949069,0.5644479452902869,5.970806306999643e-4,21,0.04263007624915603,0.13780905047851216,6.223259685111174
Hymenoptera,Scoliidae,Scolia,Scolia dubia,offset,32.43998574630046,25.324777553721095,1.2809583688340784,0.21812973275113895,0.041925549679220575,0.21896400297573462,0.07949540412577702,21,0.25727258257914715,0.6735737479369341,2.1203859088879824
Coleoptera,Cantharidae,Chauliognathus,Chauliognathus marginatus,duration,-33.89869990884561,14.47304161309826,-2.342195981677197,0.03773070850476492,0.6101509538605028,0.7598459640239071,0.2573278186041369,20,4.450201447851634e-4,0.021790550924860708,15.433891776893745
Coleoptera,Cantharidae,Chauliognathus,Chauliognathus marginatus,onset,10.718785879061056,16.380622410859964,0.6543576678719335,0.5251791664851342,0.596681189910375,0.7443171003683104,0.004436986149710553,20,0.03402330389079733,0.01817560314188904,6.692188022854225
Coleoptera,Cantharidae,Chauliognathus,Chauliognathus marginatus,offset,-26.661888997211502,10.022233606912499,-2.6602741507464325,0.024576402637141878,0.7570560087083039,0.8765735290972102,0.13450784554642425,20,0.011655730218469173,0.005571540572074596,8.880466329832615
Lepidoptera,Nymphalidae,Chlosyne,Chlosyne nycteis,duration,-9.728889004725618,38.65293869151957,-0.2516985599043244,0.8044784524676489,0.12953503612789774,0.2669821251281501,0.002902732929559393,20,0.14552967824215,0.08476469762205868,3.540203460525447
Lepidoptera,Nymphalidae,Chlosyne,Chlosyne nycteis,onset,39.70169476779615,36.06578879296249,1.1008131555282419,0.28726412297150516,-0.030409786634753466,0.13229312865046994,0.06571810499453282,20,0.25359129606424985,0.7266614377112612,2.159098820451618
Lepidoptera,Nymphalidae,Chlosyne,Chlosyne nycteis,offset,29.972798302418322,21.057013148468794,1.4234116724478494,0.1738245772287881,0.36080633887147406,0.4617341605980671,0.06815882757909292,20,0.3504615208229628,0.01985377662593346,1.234022323772507
Lepidoptera,Sphingidae,Hemaris,Hemaris diffinis,duration,13.844547152337388,62.88639032565931,0.22015172250534543,0.8285374110479479,0.13410429170613913,0.27082902641179507,0.0022085690639498945,20,0.14439277852476787,0.10814404993145571,3.5585484048552587
Lepidoptera,Sphingidae,Hemaris,Hemaris diffinis,onset,37.70659286980878,49.03793420079669,0.76892702525785,0.4531384397658075,-0.02131935218804304,0.13994748372355403,0.03177899833229071,20,0.19053461676729921,0.37206205544208965,2.893080231368259
Lepidoptera,Sphingidae,Hemaris,Hemaris diffinis,offset,50.607871823455994,38.63274687725122,1.3099734270579733,0.20908125444763684,0.26229954416551304,0.39148440275945906,0.032307662237294754,20,0.45566313691520127,0.2658987793128918,0.3556289742828369
Lepidoptera,Noctuidae,Marimatha,Marimatha nigrofimbria,duration,51.532816071521694,51.9099338547451,0.9927351519214288,0.3393793385662851,0.3023831970500207,0.5337427286520656,0.11592000670756275,20,0.0028184082942524836,0.2731927514897502,11.73752120112448
Lepidoptera,Noctuidae,Marimatha,Marimatha nigrofimbria,onset,28.215263208458015,48.91293503812315,0.5768466600188028,0.572070759235368,-0.041898847082642465,0.12264972823206512,-0.11284541452580542,20,0.7113073201728839,0.3699319289926135,0
Lepidoptera,Noctuidae,Marimatha,Marimatha nigrofimbria,offset,56.969843670944925,24.50960280235537,2.3243886949269585,0.035189677567725584,0.24421725545816908,0.4268888706982725,0.3231067923200758,20,0.09159092578385306,0.34965646706336495,4.588725192266338
Lepidoptera,Lycaenidae,Strymon,Strymon melinus,duration,-82.01901548551393,51.53605218752987,-1.591488133143423,0.13311359050309612,0.18198380214133214,0.37727672983732746,0.09249883077976834,20,0.3205402751046154,0.6825026580067183,1.5025800566774876
Lepidoptera,Lycaenidae,Strymon,Strymon melinus,onset,80.97251436587486,35.245702289404704,2.297372703798165,0.03633857025562526,0.3269391983559782,0.4662581185877587,0.18886742329925044,20,0.6223237587733557,0.7237007857102605,0
Lepidoptera,Lycaenidae,Strymon,Strymon melinus,offset,-2.1822620962701946,32.76154291841985,-0.06661047990640391,0.9477439445091791,-0.10980858574799779,0.0951905967218378,-0.004071968544423876,20,0.13141395123556107,0.8512804809197156,3.7770287680424133
